group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
605,SW60C80_00605,1,724,6,6,0,1
606,SW60C80_00606,3,730,3,3,0,3
607,SW60C80_00607,1,731,9,9,1,0
608,SW60C80_00608,1,732,4,4,0,1
609,SW60C80_00609,1,733,9,9,0,1
610,SW60C80_00610,1,734,12,12,1,0
611,SW60C80_00611,1,735,13,13,0,1
612,SW60C80_00612,1,736,15,15,0,1
613,SW60C80_00613,1,737,5,5,1,0
614,SW60C80_00614,1,740,8,8,0,1
615,SW60C80_00615,1,741,11,11,1,0
616,SW60C80_00616,1,742,8,8,1,0
617,SW60C80_00617,1,743,13,13,1,0
618,SW60C80_00618,1,744,14,14,1,0
619,SW60C80_00619,1,745,10,10,0,1
620,SW60C80_00620,1,746,4,4,1,0
621,SW60C80_00621,1,747,20,20,0,1
622,SW60C80_00622,1,748,10,10,1,0
623,SW60C80_00623,1,749,6,6,1,0
624,SW60C80_00624,2,750,3,3,0,2
625,SW60C80_00625,1,751,12,12,1,0
626,SW60C80_00626,1,752,8,8,1,0
627,SW60C80_00627,1,753,5,5,0,1
628,SW60C80_00628,1,754,14,14,0,1
629,SW60C80_00629,1,758,2,2,1,0
630,SW60C80_00630,2,761,7,8,0,2
631,SW60C80_00631,1,762,19,19,1,0
632,SW60C80_00632,1,763,17,17,0,1
633,SW60C80_00633,1,764,3,3,1,0
634,SW60C80_00634,1,765,13,13,1,0
635,SW60C80_00635,1,767,12,12,0,1
636,SW60C80_00636,1,769,10,10,1,0
637,SW60C80_00637,1,770,10,10,0,1
638,SW60C80_00638,1,771,10,10,0,1
639,SW60C80_00639,1,773,4,4,0,1
640,SW60C80_00640,1,774,14,14,0,1
641,SW60C80_00641,1,775,4,4,0,1
642,SW60C80_00642,1,776,13,13,0,1
643,SW60C80_00643,1,777,14,14,0,1
644,SW60C80_00644,1,779,12,12,1,0
645,SW60C80_00645,1,780,26,26,0,1
646,SW60C80_00646,1,781,13,13,0,1
647,SW60C80_00647,1,782,11,11,1,0
648,SW60C80_00648,1,783,4,4,0,1
649,SW60C80_00649,1,785,2,2,0,1
650,SW60C80_00650,1,786,3,3,0,1
651,SW60C80_00651,1,787,3,3,0,1
652,SW60C80_00652,1,788,14,14,1,0
653,SW60C80_00653,5,790,5,6,0,5
654,SW60C80_00654,1,791,13,13,0,1
655,SW60C80_00655,1,792,18,18,1,0
656,SW60C80_00656,1,793,12,12,0,1
657,SW60C80_00657,1,794,13,13,0,1
658,SW60C80_00658,1,797,16,16,1,0
659,SW60C80_00659,1,798,10,10,0,1
660,SW60C80_00660,2,799,3,3,2,0
661,SW60C80_00661,2,800,3,3,1,1
662,SW60C80_00662,1,801,17,17,1,0
663,SW60C80_00663,1,802,6,6,1,0
664,SW60C80_00664,1,803,11,11,0,1
665,SW60C80_00665,4,804,3,3,0,4
666,SW60C80_00666,3,805,5,5,2,1
667,SW60C80_00667,1,808,5,5,0,1
668,SW60C80_00668,1,809,17,17,1,0
669,SW60C80_00669,1,810,3,3,1,0
670,SW60C80_00670,1,812,8,8,1,0
671,SW60C80_00671,1,813,5,5,1,0
672,SW60C80_00672,1,815,6,6,1,0
673,SW60C80_00673,1,816,10,10,1,0
674,SW60C80_00674,1,817,14,14,1,0
675,SW60C80_00675,1,818,3,3,0,1
676,SW60C80_00676,1,819,3,3,0,1
677,SW60C80_00677,1,823,11,11,1,0
678,SW60C80_00678,1,824,5,5,1,0
679,SW60C80_00679,1,827,4,4,1,0
680,SW60C80_00680,1,829,6,6,1,0
681,SW60C80_00681,1,831,2,2,0,1
682,SW60C80_00682,1,832,14,14,1,0
683,SW60C80_00683,1,833,40,40,0,1
684,SW60C80_00684,1,834,3,3,0,1
685,SW60C80_00685,1,835,9,9,0,1
686,SW60C80_00686,1,837,4,4,0,1
687,SW60C80_00687,1,838,14,14,0,1
688,SW60C80_00688,1,839,5,5,1,0
689,SW60C80_00689,1,840,2,2,0,1
690,SW60C80_00690,1,841,12,12,0,1
691,SW60C80_00691,1,843,8,8,1,0
692,SW60C80_00692,1,844,7,7,1,0
693,SW60C80_00693,1,846,11,11,1,0
694,SW60C80_00694,1,847,12,12,1,0
695,SW60C80_00695,1,848,9,9,1,0
696,SW60C80_00696,1,849,2,2,0,1
697,SW60C80_00697,1,850,4,4,1,0
698,SW60C80_00698,1,851,5,5,0,1
699,SW60C80_00699,1,854,8,8,1,0
700,SW60C80_00700,1,855,8,8,0,1
701,SW60C80_00701,1,856,9,9,0,1
702,SW60C80_00702,1,857,6,6,1,0
703,SW60C80_00703,4,858,14,16,0,4
704,SW60C80_00704,1,859,4,4,1,0
705,SW60C80_00705,1,861,9,9,1,0
706,SW60C80_00706,1,862,13,13,1,0
707,SW60C80_00707,1,864,8,8,1,0
708,SW60C80_00708,2,865,3,3,0,2
709,SW60C80_00709,1,866,11,11,1,0
710,SW60C80_00710,1,867,5,5,0,1
711,SW60C80_00711,1,868,4,4,0,1
712,SW60C80_00712,1,870,2,2,1,0
713,SW60C80_00713,2,871,3,3,1,1
714,SW60C80_00714,1,872,6,6,1,0
715,SW60C80_00715,1,873,8,8,1,0
716,SW60C80_00716,1,874,9,9,1,0
717,SW60C80_00717,2,875,6,7,0,2
718,SW60C80_00718,1,876,10,10,0,1
719,SW60C80_00719,2,877,6,6,2,0
720,SW60C80_00720,1,881,8,8,1,0
721,SW60C80_00721,1,883,4,4,1,0
722,SW60C80_00722,1,885,7,7,1,0
723,SW60C80_00723,1,886,5,5,0,1
724,SW60C80_00724,1,887,2,2,0,1
725,SW60C80_00725,2,888,3,3,0,2
726,SW60C80_00726,1,889,9,9,1,0
727,SW60C80_00727,1,890,7,7,1,0
728,SW60C80_00728,3,892,5,6,3,0
729,SW60C80_00729,1,893,13,13,1,0
730,SW60C80_00730,1,894,5,5,1,0
731,SW60C80_00731,2,896,4,5,0,2
732,SW60C80_00732,1,897,8,8,0,1
733,SW60C80_00733,4,901,3,3,3,1
734,SW60C80_00734,1,902,3,3,0,1
735,SW60C80_00735,1,903,7,7,1,0
736,SW60C80_00736,1,904,12,12,0,1
737,SW60C80_00737,1,907,13,13,1,0
738,SW60C80_00738,2,910,4,5,2,0
739,SW60C80_00739,1,912,4,4,1,0
740,SW60C80_00740,1,913,12,12,0,1
741,SW60C80_00741,1,914,6,6,1,0
742,SW60C80_00742,1,916,9,9,1,0
743,SW60C80_00743,1,917,3,3,0,1
744,SW60C80_00744,1,918,5,5,1,0
745,SW60C80_00745,1,920,4,4,0,1
746,SW60C80_00746,2,922,5,6,1,1
747,SW60C80_00747,1,923,2,2,0,1
748,SW60C80_00748,1,924,3,3,0,1
749,SW60C80_00749,1,925,11,11,0,1
750,SW60C80_00750,1,926,4,4,0,1
751,SW60C80_00751,1,928,10,10,1,0
752,SW60C80_00752,1,931,11,11,1,0
753,SW60C80_00753,1,932,1,1,0,1
754,SW60C80_00754,1,933,7,7,1,0
755,SW60C80_00755,1,934,10,10,1,0
756,SW60C80_00756,1,936,11,11,1,0
757,SW60C80_00757,1,937,2,2,1,0
758,SW60C80_00758,1,938,18,18,0,1
759,SW60C80_00759,1,940,6,6,1,0
760,SW60C80_00760,1,941,7,7,1,0
761,SW60C80_00761,1,942,7,7,0,1
762,SW60C80_00762,1,943,8,8,1,0
763,SW60C80_00763,1,944,10,10,1,0
764,SW60C80_00764,1,945,8,8,0,1
765,SW60C80_00765,1,948,3,3,0,1
766,SW60C80_00766,1,949,10,10,1,0
767,SW60C80_00767,1,950,4,4,1,0
768,SW60C80_00768,1,953,8,8,1,0
769,SW60C80_00769,2,956,5,5,1,1
770,SW60C80_00770,1,957,14,14,1,0
771,SW60C80_00771,1,958,6,6,1,0
772,SW60C80_00772,1,960,5,5,1,0
773,SW60C80_00773,1,961,14,14,1,0
774,SW60C80_00774,1,962,26,26,0,1
775,SW60C80_00775,1,964,4,4,0,1
776,SW60C80_00776,1,965,14,14,1,0
777,SW60C80_00777,1,968,13,13,1,0
778,SW60C80_00778,1,970,12,12,0,1
779,SW60C80_00779,1,973,8,8,1,0
780,SW60C80_00780,1,975,6,6,1,0
781,SW60C80_00781,2,976,3,3,1,1
782,SW60C80_00782,2,977,5,5,2,0
783,SW60C80_00783,1,978,7,7,1,0
784,SW60C80_00784,2,979,5,6,1,1
785,SW60C80_00785,1,981,7,7,1,0
786,SW60C80_00786,1,984,4,4,1,0
787,SW60C80_00787,1,986,5,5,0,1
788,SW60C80_00788,2,987,4,4,0,2
789,SW60C80_00789,1,988,16,16,1,0
790,SW60C80_00790,1,989,12,12,0,1
791,SW60C80_00791,1,992,4,4,0,1
792,SW60C80_00792,1,993,5,5,1,0
793,SW60C80_00793,1,994,4,4,1,0
794,SW60C80_00794,1,995,3,3,0,1
795,SW60C80_00795,1,996,16,16,1,0
796,SW60C80_00796,1,997,2,2,0,1
797,SW60C80_00797,2,999,6,10,0,2
798,SW60C80_00798,1,1001,7,7,1,0
799,SW60C80_00799,1,1004,4,4,0,1
800,SW60C80_00800,1,1005,5,5,1,0
801,SW60C80_00801,1,1006,2,2,0,1
802,SW60C80_00802,1,1008,3,3,1,0
803,SW60C80_00803,1,1009,4,4,0,1
804,SW60C80_00804,1,1010,5,5,0,1
805,SW60C80_00805,1,1011,12,12,0,1
806,SW60C80_00806,1,1013,20,20,0,1
807,SW60C80_00807,1,1015,13,13,1,0
808,SW60C80_00808,1,1016,11,11,0,1
809,SW60C80_00809,2,1017,3,3,2,0
810,SW60C80_00810,1,1020,7,7,1,0
811,SW60C80_00811,1,1021,6,6,1,0
812,SW60C80_00812,1,1022,6,6,1,0
813,SW60C80_00813,1,1023,18,18,1,0
814,SW60C80_00814,1,1024,6,6,1,0
815,SW60C80_00815,1,1028,2,2,0,1
816,SW60C80_00816,1,1029,15,15,1,0
817,SW60C80_00817,1,1030,2,2,1,0
818,SW60C80_00818,2,1031,6,7,0,2
819,SW60C80_00819,1,1033,8,8,0,1
820,SW60C80_00820,1,1034,8,8,1,0
821,SW60C80_00821,1,1035,5,5,0,1
822,SW60C80_00822,1,1036,10,10,1,0
823,SW60C80_00823,1,1037,10,10,0,1
824,SW60C80_00824,1,1038,7,7,1,0
825,SW60C80_00825,1,1040,16,16,1,0
826,SW60C80_00826,1,1041,8,8,1,0
827,SW60C80_00827,1,1042,5,5,0,1
828,SW60C80_00828,1,1043,3,3,1,0
829,SW60C80_00829,1,1044,7,7,1,0
830,SW60C80_00830,1,1045,13,13,1,0
831,SW60C80_00831,1,1046,6,6,1,0
832,SW60C80_00832,1,1047,4,4,1,0
833,SW60C80_00833,1,1049,14,14,0,1
834,SW60C80_00834,1,1050,3,3,0,1
835,SW60C80_00835,1,1051,10,10,0,1
836,SW60C80_00836,1,1052,11,11,1,0
837,SW60C80_00837,2,1053,3,3,0,2
838,SW60C80_00838,1,1054,9,9,1,0
839,SW60C80_00839,1,1055,1,1,0,1
840,SW60C80_00840,1,1056,19,19,0,1
841,SW60C80_00841,1,1057,49,49,0,1
842,SW60C80_00842,1,1059,13,13,0,1
843,SW60C80_00843,1,1061,14,14,0,1
844,SW60C80_00844,1,1062,5,5,1,0
845,SW60C80_00845,1,1064,8,8,1,0
846,SW60C80_00846,1,1065,5,5,0,1
847,SW60C80_00847,1,1066,14,14,0,1
848,SW60C80_00848,1,1067,15,15,0,1
849,SW60C80_00849,1,1069,21,21,0,1
850,SW60C80_00850,3,1072,5,6,1,2
851,SW60C80_00851,1,1073,3,3,1,0
852,SW60C80_00852,1,1074,9,9,0,1
853,SW60C80_00853,1,1075,6,6,1,0
854,SW60C80_00854,1,1076,4,4,0,1
855,SW60C80_00855,1,1078,5,5,0,1
856,SW60C80_00856,1,1079,2,2,1,0
857,SW60C80_00857,1,1083,5,5,1,0
858,SW60C80_00858,1,1087,3,3,0,1
859,SW60C80_00859,2,1088,5,6,2,0
860,SW60C80_00860,1,1089,7,7,1,0
861,SW60C80_00861,1,1090,15,15,1,0
862,SW60C80_00862,1,1092,10,10,1,0
863,SW60C80_00863,1,1093,8,8,1,0
864,SW60C80_00864,1,1095,11,11,1,0
865,SW60C80_00865,1,1096,2,2,1,0
866,SW60C80_00866,1,1097,9,9,1,0
867,SW60C80_00867,1,1098,5,5,1,0
868,SW60C80_00868,4,1099,3,3,3,1
869,SW60C80_00869,1,1100,13,13,1,0
870,SW60C80_00870,1,1102,11,11,1,0
871,SW60C80_00871,1,1103,10,10,1,0
872,SW60C80_00872,1,1105,6,6,0,1
873,SW60C80_00873,1,1107,14,14,1,0
874,SW60C80_00874,1,1110,7,7,1,0
875,SW60C80_00875,1,1112,9,9,0,1
876,SW60C80_00876,1,1113,10,10,1,0
877,SW60C80_00877,1,1115,10,10,1,0
878,SW60C80_00878,1,1116,6,6,0,1
879,SW60C80_00879,1,1117,9,9,1,0
880,SW60C80_00880,1,1118,11,11,0,1
881,SW60C80_00881,1,1121,8,8,0,1
882,SW60C80_00882,1,1122,16,16,0,1
883,SW60C80_00883,1,1124,2,2,1,0
884,SW60C80_00884,1,1125,6,6,1,0
885,SW60C80_00885,1,1127,10,10,1,0
886,SW60C80_00886,2,1128,5,5,0,2
887,SW60C80_00887,1,1131,11,11,1,0
888,SW60C80_00888,1,1133,10,10,1,0
889,SW60C80_00889,1,1134,8,8,1,0
890,SW60C80_00890,1,1135,7,7,1,0
891,SW60C80_00891,1,1138,2,2,1,0
892,SW60C80_00892,1,1139,10,10,0,1
893,SW60C80_00893,1,1140,4,4,1,0
894,SW60C80_00894,1,1142,8,8,1,0
895,SW60C80_00895,2,1143,5,6,2,0
896,SW60C80_00896,1,1144,6,6,0,1
897,SW60C80_00897,1,1145,3,3,0,1
898,SW60C80_00898,1,1146,4,4,1,0
899,SW60C80_00899,1,1147,4,4,0,1
900,SW60C80_00900,1,1150,7,7,1,0
901,SW60C80_00901,1,1151,2,2,0,1
902,SW60C80_00902,1,1152,4,4,0,1
903,SW60C80_00903,1,1153,2,2,0,1
904,SW60C80_00904,1,1155,10,10,1,0
905,SW60C80_00905,1,1158,14,14,0,1
906,SW60C80_00906,2,1159,8,9,0,2
907,SW60C80_00907,1,1160,3,3,0,1
908,SW60C80_00908,1,1161,12,12,1,0
909,SW60C80_00909,1,1162,11,11,0,1
910,SW60C80_00910,1,1164,11,11,1,0
911,SW60C80_00911,1,1166,4,4,1,0
912,SW60C80_00912,1,1167,4,4,1,0
913,SW60C80_00913,1,1168,6,6,1,0
914,SW60C80_00914,1,1171,6,6,1,0
915,SW60C80_00915,1,1172,5,5,1,0
916,SW60C80_00916,1,1174,3,3,1,0
917,SW60C80_00917,1,1177,7,7,1,0
918,SW60C80_00918,2,1178,3,3,2,0
919,SW60C80_00919,1,1180,6,6,1,0
920,SW60C80_00920,1,1181,7,7,0,1
921,SW60C80_00921,1,1182,11,11,0,1
922,SW60C80_00922,1,1184,5,5,0,1
923,SW60C80_00923,1,1185,9,9,1,0
924,SW60C80_00924,1,1186,2,2,0,1
925,SW60C80_00925,1,1190,4,4,0,1
926,SW60C80_00926,1,1192,13,13,0,1
927,SW60C80_00927,1,1193,9,9,0,1
928,SW60C80_00928,1,1197,3,3,0,1
929,SW60C80_00929,1,1198,9,9,1,0
930,SW60C80_00930,1,1200,14,14,1,0
931,SW60C80_00931,1,1201,8,8,0,1
932,SW60C80_00932,1,1203,8,8,0,1
933,SW60C80_00933,1,1205,8,8,0,1
934,SW60C80_00934,1,1206,2,2,0,1
935,SW60C80_00935,1,1208,12,12,1,0
936,SW60C80_00936,1,1209,9,9,1,0
937,SW60C80_00937,1,1211,5,5,0,1
938,SW60C80_00938,1,1215,13,13,0,1
939,SW60C80_00939,1,1216,7,7,1,0
940,SW60C80_00940,1,1219,3,3,0,1
941,SW60C80_00941,2,1220,3,3,1,1
942,SW60C80_00942,1,1223,7,7,1,0
943,SW60C80_00943,1,1230,7,7,0,1
944,SW60C80_00944,1,1231,5,5,1,0
945,SW60C80_00945,1,1232,4,4,1,0
946,SW60C80_00946,1,1233,9,9,0,1
947,SW60C80_00947,1,1234,10,10,0,1
948,SW60C80_00948,1,1240,3,3,1,0
949,SW60C80_00949,1,1241,4,4,1,0
950,SW60C80_00950,1,1242,8,8,1,0
951,SW60C80_00951,1,1244,23,23,0,1
952,SW60C80_00952,1,1245,12,12,1,0
953,SW60C80_00953,1,1248,3,3,1,0
954,SW60C80_00954,1,1250,5,5,0,1
955,SW60C80_00955,1,1253,12,12,1,0
956,SW60C80_00956,1,1254,11,11,0,1
957,SW60C80_00957,1,1255,21,21,0,1
958,SW60C80_00958,1,1256,10,10,1,0
959,SW60C80_00959,1,1258,5,5,0,1
960,SW60C80_00960,1,1259,2,2,1,0
961,SW60C80_00961,1,1261,3,3,0,1
962,SW60C80_00962,1,1263,3,3,0,1
963,SW60C80_00963,2,1265,3,3,1,1
964,SW60C80_00964,1,1266,8,8,0,1
965,SW60C80_00965,1,1267,5,5,1,0
966,SW60C80_00966,1,1268,12,12,1,0
967,SW60C80_00967,1,1269,6,6,0,1
968,SW60C80_00968,1,1270,12,12,1,0
969,SW60C80_00969,1,1271,5,5,1,0
970,SW60C80_00970,1,1272,5,5,0,1
971,SW60C80_00971,1,1273,9,9,1,0
972,SW60C80_00972,1,1274,13,13,0,1
973,SW60C80_00973,1,1275,4,4,1,0
974,SW60C80_00974,1,1276,18,18,1,0
975,SW60C80_00975,2,1278,3,3,2,0
976,SW60C80_00976,1,1279,10,10,1,0
977,SW60C80_00977,1,1282,3,3,1,0
978,SW60C80_00978,1,1283,13,13,1,0
979,SW60C80_00979,1,1285,24,24,0,1
980,SW60C80_00980,1,1286,4,4,0,1
981,SW60C80_00981,2,1289,3,3,0,2
982,SW60C80_00982,1,1292,4,4,0,1
983,SW60C80_00983,1,1294,2,2,0,1
984,SW60C80_00984,1,1295,8,8,1,0
985,SW60C80_00985,1,1297,3,3,1,0
986,SW60C80_00986,1,1298,7,7,0,1
987,SW60C80_00987,1,1299,7,7,1,0
988,SW60C80_00988,1,1300,11,11,0,1
989,SW60C80_00989,1,1301,8,8,0,1
990,SW60C80_00990,1,1302,9,9,0,1
991,SW60C80_00991,2,1303,3,3,2,0
992,SW60C80_00992,1,1305,6,6,1,0
993,SW60C80_00993,1,1307,12,12,1,0
994,SW60C80_00994,1,1310,16,16,1,0
995,SW60C80_00995,1,1311,4,4,1,0
996,SW60C80_00996,1,1312,7,7,0,1
997,SW60C80_00997,1,1314,8,8,0,1
998,SW60C80_00998,1,1315,6,6,0,1
999,SW60C80_00999,1,1316,4,4,1,0
1000,SW60C80_01000,1,1318,8,8,1,0
1001,SW60C80_01001,1,1319,7,7,0,1
1002,SW60C80_01002,1,1320,5,5,0,1
1003,SW60C80_01003,1,1322,8,8,1,0
1004,SW60C80_01004,1,1323,14,14,1,0
1005,SW60C80_01005,1,1324,14,14,1,0
1006,SW60C80_01006,1,1328,4,4,1,0
1007,SW60C80_01007,1,1329,10,10,1,0
1008,SW60C80_01008,1,1330,10,10,0,1
1009,SW60C80_01009,1,1334,9,9,0,1
1010,SW60C80_01010,1,1335,2,2,1,0
1011,SW60C80_01011,1,1337,11,11,0,1
1012,SW60C80_01012,1,1339,8,8,0,1
1013,SW60C80_01013,1,1340,2,2,0,1
1014,SW60C80_01014,1,1341,11,11,0,1
1015,SW60C80_01015,1,1342,5,5,0,1
1016,SW60C80_01016,1,1345,9,9,0,1
1017,SW60C80_01017,1,1346,6,6,1,0
1018,SW60C80_01018,1,1347,8,8,0,1
1019,SW60C80_01019,1,1349,6,6,0,1
1020,SW60C80_01020,1,1350,6,6,1,0
1021,SW60C80_01021,1,1352,4,4,1,0
1022,SW60C80_01022,1,1355,4,4,0,1
1023,SW60C80_01023,1,1356,5,5,1,0
1024,SW60C80_01024,1,1358,7,7,0,1
1025,SW60C80_01025,1,1359,3,3,0,1
1026,SW60C80_01026,1,1361,2,2,0,1
1027,SW60C80_01027,1,1362,8,8,0,1
1028,SW60C80_01028,1,1363,2,2,0,1
1029,SW60C80_01029,1,1365,17,17,1,0
1030,SW60C80_01030,1,1366,5,5,1,0
1031,SW60C80_01031,2,1367,9,10,0,2
1032,SW60C80_01032,1,1368,7,7,0,1
1033,SW60C80_01033,1,1371,9,9,1,0
1034,SW60C80_01034,1,1372,11,11,1,0
1035,SW60C80_01035,1,1373,8,8,0,1
1036,SW60C80_01036,1,1374,2,2,0,1
1037,SW60C80_01037,1,1376,6,6,1,0
1038,SW60C80_01038,1,1377,4,4,1,0
1039,SW60C80_01039,1,1379,12,12,0,1
1040,SW60C80_01040,1,1380,17,17,0,1
1041,SW60C80_01041,1,1384,8,8,0,1
1042,SW60C80_01042,1,1385,6,6,1,0
1043,SW60C80_01043,1,1386,9,9,1,0
1044,SW60C80_01044,1,1388,5,5,0,1
1045,SW60C80_01045,1,1389,68,68,0,1
1046,SW60C80_01046,1,1390,11,11,0,1
1047,SW60C80_01047,1,1391,9,9,1,0
1048,SW60C80_01048,2,1392,4,5,2,0
1049,SW60C80_01049,1,1393,5,5,1,0
1050,SW60C80_01050,1,1397,8,8,0,1
1051,SW60C80_01051,1,1399,7,7,1,0
1052,SW60C80_01052,1,1402,6,6,0,1
1053,SW60C80_01053,1,1403,5,5,0,1
1054,SW60C80_01054,1,1404,12,12,0,1
1055,SW60C80_01055,1,1406,4,4,1,0
1056,SW60C80_01056,1,1407,8,8,1,0
1057,SW60C80_01057,1,1409,7,7,1,0
1058,SW60C80_01058,1,1410,8,8,0,1
1059,SW60C80_01059,1,1412,8,8,0,1
1060,SW60C80_01060,1,1414,2,2,0,1
1061,SW60C80_01061,1,1416,1,1,0,1
1062,SW60C80_01062,1,1417,5,5,1,0
1063,SW60C80_01063,1,1418,5,5,0,1
1064,SW60C80_01064,1,1420,9,9,0,1
1065,SW60C80_01065,1,1421,5,5,1,0
1066,SW60C80_01066,1,1422,12,12,1,0
1067,SW60C80_01067,1,1423,5,5,0,1
1068,SW60C80_01068,1,1426,3,3,1,0
1069,SW60C80_01069,1,1427,3,3,0,1
1070,SW60C80_01070,1,1428,18,18,1,0
1071,SW60C80_01071,1,1430,8,8,1,0
1072,SW60C80_01072,1,1432,12,12,1,0
1073,SW60C80_01073,1,1433,14,14,1,0
1074,SW60C80_01074,1,1434,8,8,1,0
1075,SW60C80_01075,1,1436,9,9,0,1
1076,SW60C80_01076,1,1437,3,3,0,1
1077,SW60C80_01077,1,1439,6,6,0,1
1078,SW60C80_01078,1,1440,8,8,0,1
1079,SW60C80_01079,1,1448,3,3,0,1
1080,SW60C80_01080,1,1449,6,6,1,0
1081,SW60C80_01081,1,1451,11,11,1,0
1082,SW60C80_01082,1,1452,7,7,0,1
1083,SW60C80_01083,1,1453,6,6,1,0
1084,SW60C80_01084,1,1456,11,11,0,1
1085,SW60C80_01085,1,1459,10,10,0,1
1086,SW60C80_01086,1,1461,9,9,1,0
1087,SW60C80_01087,1,1462,11,11,1,0
1088,SW60C80_01088,1,1463,14,14,1,0
1089,SW60C80_01089,1,1465,8,8,1,0
1090,SW60C80_01090,1,1467,16,16,1,0
1091,SW60C80_01091,1,1468,10,10,0,1
1092,SW60C80_01092,1,1469,8,8,1,0
1093,SW60C80_01093,1,1470,3,3,0,1
1094,SW60C80_01094,1,1471,4,4,0,1
1095,SW60C80_01095,1,1472,13,13,1,0
1096,SW60C80_01096,1,1473,4,4,1,0
1097,SW60C80_01097,1,1476,3,3,0,1
1098,SW60C80_01098,1,1477,11,11,1,0
1099,SW60C80_01099,1,1478,6,6,1,0
1100,SW60C80_01100,1,1479,2,2,1,0
1101,SW60C80_01101,1,1480,4,4,1,0
1102,SW60C80_01102,1,1481,3,3,0,1
1103,SW60C80_01103,1,1482,12,12,1,0
1104,SW60C80_01104,1,1483,3,3,1,0
1105,SW60C80_01105,1,1485,4,4,0,1
1106,SW60C80_01106,1,1487,3,3,1,0
1107,SW60C80_01107,1,1490,6,6,1,0
1108,SW60C80_01108,1,1491,13,13,0,1
1109,SW60C80_01109,1,1492,8,8,1,0
1110,SW60C80_01110,1,1493,4,4,0,1
1111,SW60C80_01111,1,1495,9,9,1,0
1112,SW60C80_01112,1,1497,7,7,0,1
1113,SW60C80_01113,2,1498,3,3,0,2
1114,SW60C80_01114,1,1499,11,11,1,0
1115,SW60C80_01115,1,1500,6,6,1,0
1116,SW60C80_01116,1,1501,18,18,1,0
1117,SW60C80_01117,1,1503,2,2,0,1
1118,SW60C80_01118,1,1504,10,10,0,1
1119,SW60C80_01119,1,1506,3,3,0,1
1120,SW60C80_01120,1,1507,16,16,1,0
1121,SW60C80_01121,1,1509,3,3,1,0
1122,SW60C80_01122,1,1512,7,7,0,1
1123,SW60C80_01123,1,1514,4,4,1,0
1124,SW60C80_01124,1,1515,3,3,1,0
1125,SW60C80_01125,1,1516,3,3,0,1
1126,SW60C80_01126,1,1518,14,14,1,0
1127,SW60C80_01127,1,1520,10,10,1,0
1128,SW60C80_01128,1,1523,14,14,0,1
1129,SW60C80_01129,1,1527,7,7,0,1
1130,SW60C80_01130,1,1529,7,7,1,0
1131,SW60C80_01131,1,1531,5,5,0,1
1132,SW60C80_01132,1,1532,2,2,0,1
1133,SW60C80_01133,1,1533,10,10,0,1
1134,SW60C80_01134,1,1535,2,2,1,0
1135,SW60C80_01135,1,1537,15,15,0,1
1136,SW60C80_01136,1,1538,4,4,1,0
1137,SW60C80_01137,1,1541,16,16,0,1
1138,SW60C80_01138,1,1542,13,13,1,0
1139,SW60C80_01139,1,1544,7,7,1,0
1140,SW60C80_01140,1,1547,9,9,0,1
1141,SW60C80_01141,1,1551,5,5,1,0
1142,SW60C80_01142,1,1552,13,13,1,0
1143,SW60C80_01143,1,1553,4,4,1,0
1144,SW60C80_01144,1,1555,8,8,0,1
1145,SW60C80_01145,1,1556,2,2,1,0
1146,SW60C80_01146,1,1557,5,5,0,1
1147,SW60C80_01147,1,1558,3,3,1,0
1148,SW60C80_01148,1,1559,7,7,1,0
1149,SW60C80_01149,1,1562,6,6,0,1
1150,SW60C80_01150,1,1564,3,3,0,1
1151,SW60C80_01151,1,1565,2,2,1,0
1152,SW60C80_01152,1,1566,5,5,1,0
1153,SW60C80_01153,1,1569,3,3,0,1
1154,SW60C80_01154,1,1572,2,2,1,0
1155,SW60C80_01155,1,1573,6,6,1,0
1156,SW60C80_01156,1,1575,5,5,1,0
1157,SW60C80_01157,1,1576,10,10,1,0
1158,SW60C80_01158,1,1579,7,7,1,0
1159,SW60C80_01159,1,1580,4,4,0,1
1160,SW60C80_01160,1,1581,5,5,0,1
1161,SW60C80_01161,1,1582,5,5,1,0
1162,SW60C80_01162,1,1583,3,3,0,1
1163,SW60C80_01163,1,1584,11,11,1,0
1164,SW60C80_01164,1,1585,8,8,1,0
1165,SW60C80_01165,1,1586,15,15,1,0
1166,SW60C80_01166,1,1587,4,4,1,0
1167,SW60C80_01167,1,1588,15,15,0,1
1168,SW60C80_01168,1,1589,19,19,1,0
1169,SW60C80_01169,1,1591,12,12,0,1
1170,SW60C80_01170,1,1592,3,3,1,0
1171,SW60C80_01171,1,1594,6,6,0,1
1172,SW60C80_01172,1,1595,2,2,1,0
1173,SW60C80_01173,1,1596,7,7,1,0
1174,SW60C80_01174,1,1597,9,9,0,1
1175,SW60C80_01175,1,1599,5,5,1,0
1176,SW60C80_01176,1,1601,8,8,1,0
1177,SW60C80_01177,1,1602,8,8,0,1
1178,SW60C80_01178,1,1603,4,4,0,1
1179,SW60C80_01179,1,1604,10,10,0,1
1180,SW60C80_01180,1,1605,13,13,1,0
1181,SW60C80_01181,1,1606,6,6,0,1
1182,SW60C80_01182,1,1607,14,14,1,0
1183,SW60C80_01183,1,1611,9,9,1,0
1184,SW60C80_01184,1,1612,6,6,0,1
1185,SW60C80_01185,1,1613,6,6,0,1
1186,SW60C80_01186,1,1614,9,9,1,0
