group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
605,SW60C80_00605,1,984,2,2,0,1
606,SW60C80_00606,3,988,5,5,0,3
607,SW60C80_00607,1,990,18,18,0,1
608,SW60C80_00608,1,992,8,8,0,1
609,SW60C80_00609,1,994,10,10,0,1
610,SW60C80_00610,1,995,9,9,0,1
611,SW60C80_00611,1,996,10,10,0,1
612,SW60C80_00612,1,998,4,4,0,1
613,SW60C80_00613,2,1003,7,7,1,1
614,SW60C80_00614,1,1005,7,7,0,1
615,SW60C80_00615,1,1006,12,12,0,1
616,SW60C80_00616,1,1010,9,9,0,1
617,SW60C80_00617,1,1012,5,5,0,1
618,SW60C80_00618,1,1014,10,10,0,1
619,SW60C80_00619,1,1017,8,8,0,1
620,SW60C80_00620,1,1020,11,11,0,1
621,SW60C80_00621,1,1022,6,6,0,1
622,SW60C80_00622,1,1023,2,2,0,1
623,SW60C80_00623,1,1026,4,4,0,1
624,SW60C80_00624,1,1027,2,2,0,1
625,SW60C80_00625,1,1028,12,12,0,1
626,SW60C80_00626,1,1029,4,4,0,1
627,SW60C80_00627,1,1030,8,8,0,1
628,SW60C80_00628,5,1032,4,7,0,5
629,SW60C80_00629,1,1034,4,4,0,1
630,SW60C80_00630,2,1036,3,3,0,2
631,SW60C80_00631,1,1037,5,5,0,1
632,SW60C80_00632,1,1043,5,5,0,1
633,SW60C80_00633,1,1044,7,7,0,1
634,SW60C80_00634,1,1045,11,11,0,1
635,SW60C80_00635,1,1046,4,4,0,1
636,SW60C80_00636,1,1049,8,8,0,1
637,SW60C80_00637,1,1052,10,10,0,1
638,SW60C80_00638,1,1053,20,20,0,1
639,SW60C80_00639,1,1056,9,9,0,1
640,SW60C80_00640,2,1057,3,3,0,2
641,SW60C80_00641,1,1059,15,15,0,1
642,SW60C80_00642,1,1060,5,5,0,1
643,SW60C80_00643,1,1064,7,7,0,1
644,SW60C80_00644,2,1065,5,5,0,2
645,SW60C80_00645,1,1066,4,4,0,1
646,SW60C80_00646,2,1069,9,9,1,1
647,SW60C80_00647,1,1073,4,4,0,1
648,SW60C80_00648,1,1074,4,4,0,1
649,SW60C80_00649,1,1076,8,8,0,1
650,SW60C80_00650,1,1078,7,7,0,1
651,SW60C80_00651,1,1084,5,5,0,1
652,SW60C80_00652,1,1085,4,4,0,1
653,SW60C80_00653,1,1086,9,9,0,1
654,SW60C80_00654,1,1088,8,8,0,1
655,SW60C80_00655,1,1092,8,8,0,1
656,SW60C80_00656,1,1093,10,10,0,1
657,SW60C80_00657,1,1095,5,5,0,1
658,SW60C80_00658,1,1097,3,3,0,1
659,SW60C80_00659,1,1098,8,8,0,1
660,SW60C80_00660,1,1099,8,8,0,1
661,SW60C80_00661,1,1100,13,13,0,1
662,SW60C80_00662,1,1102,6,6,0,1
663,SW60C80_00663,1,1103,7,7,0,1
664,SW60C80_00664,1,1105,10,10,0,1
665,SW60C80_00665,1,1109,7,7,0,1
666,SW60C80_00666,1,1110,5,5,0,1
667,SW60C80_00667,1,1111,7,7,0,1
668,SW60C80_00668,1,1114,7,7,0,1
669,SW60C80_00669,1,1115,5,5,0,1
670,SW60C80_00670,1,1121,6,6,0,1
671,SW60C80_00671,1,1125,5,5,0,1
672,SW60C80_00672,1,1126,6,6,0,1
673,SW60C80_00673,1,1128,4,4,0,1
674,SW60C80_00674,1,1129,6,6,0,1
675,SW60C80_00675,2,1130,8,8,0,2
676,SW60C80_00676,1,1133,15,15,0,1
677,SW60C80_00677,2,1135,4,5,0,2
678,SW60C80_00678,1,1136,6,6,0,1
679,SW60C80_00679,1,1137,2,2,0,1
680,SW60C80_00680,1,1138,7,7,0,1
681,SW60C80_00681,1,1139,14,14,0,1
682,SW60C80_00682,1,1145,4,4,0,1
683,SW60C80_00683,1,1147,9,9,0,1
684,SW60C80_00684,1,1148,2,2,0,1
685,SW60C80_00685,1,1151,7,7,0,1
686,SW60C80_00686,1,1153,11,11,0,1
687,SW60C80_00687,1,1154,11,11,0,1
688,SW60C80_00688,1,1156,15,15,0,1
689,SW60C80_00689,1,1157,7,7,0,1
690,SW60C80_00690,1,1159,6,6,0,1
691,SW60C80_00691,1,1167,7,7,0,1
692,SW60C80_00692,2,1169,3,3,0,2
693,SW60C80_00693,1,1173,4,4,0,1
694,SW60C80_00694,1,1177,19,19,0,1
695,SW60C80_00695,1,1178,13,13,0,1
696,SW60C80_00696,1,1179,5,5,0,1
697,SW60C80_00697,1,1180,6,6,0,1
698,SW60C80_00698,1,1181,9,9,0,1
699,SW60C80_00699,1,1182,8,8,0,1
700,SW60C80_00700,1,1183,6,6,0,1
701,SW60C80_00701,1,1187,9,9,0,1
702,SW60C80_00702,1,1190,10,10,0,1
703,SW60C80_00703,1,1194,5,5,0,1
704,SW60C80_00704,1,1197,14,14,0,1
705,SW60C80_00705,2,1198,17,20,0,2
706,SW60C80_00706,1,1200,3,3,0,1
707,SW60C80_00707,2,1201,4,4,0,2
708,SW60C80_00708,1,1204,6,6,0,1
709,SW60C80_00709,1,1207,4,4,0,1
710,SW60C80_00710,1,1208,8,8,0,1
711,SW60C80_00711,1,1210,10,10,0,1
712,SW60C80_00712,1,1214,11,11,0,1
713,SW60C80_00713,1,1215,9,9,0,1
714,SW60C80_00714,1,1216,12,12,0,1
715,SW60C80_00715,1,1218,2,2,0,1
716,SW60C80_00716,1,1223,10,10,0,1
717,SW60C80_00717,1,1224,11,11,0,1
718,SW60C80_00718,1,1226,4,4,0,1
719,SW60C80_00719,1,1227,12,12,0,1
720,SW60C80_00720,1,1230,6,6,0,1
721,SW60C80_00721,1,1232,4,4,0,1
722,SW60C80_00722,1,1233,3,3,0,1
723,SW60C80_00723,1,1237,7,7,0,1
724,SW60C80_00724,1,1239,4,4,0,1
725,SW60C80_00725,1,1240,5,5,0,1
726,SW60C80_00726,1,1242,7,7,0,1
727,SW60C80_00727,1,1245,3,3,0,1
728,SW60C80_00728,1,1252,4,4,0,1
729,SW60C80_00729,1,1253,7,7,0,1
730,SW60C80_00730,1,1254,10,10,0,1
731,SW60C80_00731,1,1255,3,3,0,1
732,SW60C80_00732,1,1257,7,7,0,1
733,SW60C80_00733,1,1259,9,9,0,1
734,SW60C80_00734,1,1260,11,11,0,1
735,SW60C80_00735,1,1263,4,4,0,1
736,SW60C80_00736,1,1265,10,10,0,1
737,SW60C80_00737,2,1268,6,6,0,2
738,SW60C80_00738,1,1270,8,8,0,1
739,SW60C80_00739,1,1274,3,3,0,1
740,SW60C80_00740,1,1275,6,6,0,1
741,SW60C80_00741,2,1276,8,9,0,2
742,SW60C80_00742,1,1277,10,10,0,1
743,SW60C80_00743,1,1280,5,5,0,1
744,SW60C80_00744,1,1283,8,8,0,1
745,SW60C80_00745,1,1287,5,5,0,1
746,SW60C80_00746,1,1288,4,4,0,1
747,SW60C80_00747,1,1289,8,8,0,1
748,SW60C80_00748,1,1290,6,6,0,1
749,SW60C80_00749,1,1291,15,15,0,1
750,SW60C80_00750,1,1292,15,15,0,1
751,SW60C80_00751,1,1293,11,11,0,1
752,SW60C80_00752,1,1294,3,3,0,1
753,SW60C80_00753,1,1296,4,4,0,1
754,SW60C80_00754,1,1297,9,9,0,1
755,SW60C80_00755,1,1299,12,12,0,1
756,SW60C80_00756,1,1300,10,10,0,1
757,SW60C80_00757,1,1301,4,4,0,1
758,SW60C80_00758,1,1302,8,8,0,1
759,SW60C80_00759,1,1303,10,10,0,1
760,SW60C80_00760,1,1306,11,11,0,1
761,SW60C80_00761,1,1309,6,6,0,1
762,SW60C80_00762,1,1310,7,7,0,1
763,SW60C80_00763,1,1311,2,2,0,1
764,SW60C80_00764,1,1312,4,4,0,1
765,SW60C80_00765,1,1318,8,8,0,1
766,SW60C80_00766,1,1319,5,5,0,1
767,SW60C80_00767,1,1322,2,2,0,1
768,SW60C80_00768,1,1323,6,6,0,1
769,SW60C80_00769,1,1326,3,3,0,1
770,SW60C80_00770,1,1327,13,13,0,1
771,SW60C80_00771,1,1328,8,8,0,1
772,SW60C80_00772,1,1329,7,7,0,1
773,SW60C80_00773,1,1332,12,12,0,1
774,SW60C80_00774,1,1334,9,9,0,1
775,SW60C80_00775,1,1338,13,13,0,1
776,SW60C80_00776,1,1345,2,2,0,1
777,SW60C80_00777,1,1346,3,3,0,1
778,SW60C80_00778,1,1348,4,4,0,1
779,SW60C80_00779,1,1349,5,5,0,1
780,SW60C80_00780,1,1351,6,6,0,1
781,SW60C80_00781,1,1352,7,7,0,1
782,SW60C80_00782,1,1357,4,4,0,1
783,SW60C80_00783,1,1359,9,9,1,0
784,SW60C80_00784,1,1360,7,7,1,0
785,SW60C80_00785,21,1361,14,18,21,0
786,SW60C80_00786,1,1363,15,15,1,0
787,SW60C80_00787,19,1364,14,19,19,0
788,SW60C80_00788,5,1365,14,14,5,0
789,SW60C80_00789,1,1366,8,8,1,0
790,SW60C80_00790,5,1367,12,12,5,0
791,SW60C80_00791,1,1368,14,14,1,0
792,SW60C80_00792,4,1369,14,15,4,0
793,SW60C80_00793,1,1370,19,19,1,0
794,SW60C80_00794,1,1371,9,9,1,0
795,SW60C80_00795,3,1372,20,20,3,0
796,SW60C80_00796,1,1373,18,18,1,0
797,SW60C80_00797,1,1374,10,10,1,0
798,SW60C80_00798,1,1375,10,10,1,0
799,SW60C80_00799,3,1376,11,15,3,0
800,SW60C80_00800,7,1377,8,10,7,0
801,SW60C80_00801,1,1378,20,20,1,0
802,SW60C80_00802,1,1380,8,8,1,0
803,SW60C80_00803,1,1381,10,10,1,0
804,SW60C80_00804,7,1383,13,15,7,0
805,SW60C80_00805,2,1384,20,20,2,0
806,SW60C80_00806,1,1385,17,17,1,0
807,SW60C80_00807,2,1386,18,18,2,0
808,SW60C80_00808,1,1387,10,10,1,0
809,SW60C80_00809,1,1388,16,16,1,0
810,SW60C80_00810,2,1389,13,13,2,0
811,SW60C80_00811,7,1390,17,17,7,0
812,SW60C80_00812,1,1391,10,10,1,0
813,SW60C80_00813,1,1392,14,14,1,0
814,SW60C80_00814,1,1393,20,20,1,0
815,SW60C80_00815,1,1395,9,9,1,0
816,SW60C80_00816,1,1396,10,10,1,0
817,SW60C80_00817,1,1397,9,9,1,0
818,SW60C80_00818,1,1398,18,18,1,0
819,SW60C80_00819,1,1399,20,20,1,0
820,SW60C80_00820,1,1400,13,13,1,0
821,SW60C80_00821,1,1401,14,14,1,0
822,SW60C80_00822,1,1402,10,10,1,0
823,SW60C80_00823,1,1405,20,20,1,0
824,SW60C80_00824,1,1407,19,19,1,0
825,SW60C80_00825,1,1408,13,13,1,0
826,SW60C80_00826,1,1409,20,20,1,0
827,SW60C80_00827,4,1410,17,18,4,0
828,SW60C80_00828,1,1411,14,14,1,0
829,SW60C80_00829,5,1412,10,11,5,0
830,SW60C80_00830,25,1414,8,12,25,0
831,SW60C80_00831,2,1416,20,20,2,0
832,SW60C80_00832,1,1417,12,12,1,0
833,SW60C80_00833,1,1418,19,19,1,0
834,SW60C80_00834,4,1420,17,17,4,0
835,SW60C80_00835,1,1421,13,13,1,0
836,SW60C80_00836,3,1422,9,10,3,0
837,SW60C80_00837,1,1423,11,11,1,0
838,SW60C80_00838,7,1424,8,10,7,0
839,SW60C80_00839,48,1425,8,19,48,0
840,SW60C80_00840,3,1426,14,14,3,0
841,SW60C80_00841,1,1427,15,15,1,0
842,SW60C80_00842,1,1428,12,12,1,0
843,SW60C80_00843,1,1429,18,18,1,0
844,SW60C80_00844,1,1433,20,20,1,0
845,SW60C80_00845,1,1434,20,20,1,0
846,SW60C80_00846,1,1435,13,13,1,0
847,SW60C80_00847,1,1436,8,8,1,0
848,SW60C80_00848,3,1437,9,9,3,0
849,SW60C80_00849,1,1438,16,16,1,0
850,SW60C80_00850,1,1439,20,20,1,0
851,SW60C80_00851,1,1440,18,18,1,0
852,SW60C80_00852,1,1442,14,14,1,0
853,SW60C80_00853,3,1444,17,17,3,0
854,SW60C80_00854,12,1446,16,18,12,0
855,SW60C80_00855,4,1447,19,19,4,0
856,SW60C80_00856,1,1448,14,14,1,0
857,SW60C80_00857,1,1449,16,16,1,0
858,SW60C80_00858,1,1451,10,10,1,0
859,SW60C80_00859,1,1453,17,17,1,0
860,SW60C80_00860,1,1455,10,10,1,0
861,SW60C80_00861,1,1456,17,17,1,0
862,SW60C80_00862,1,1457,8,8,1,0
863,SW60C80_00863,1,1461,15,15,1,0
864,SW60C80_00864,1,1463,11,11,1,0
865,SW60C80_00865,1,1464,14,14,1,0
866,SW60C80_00866,1,1465,10,10,1,0
867,SW60C80_00867,2,1466,16,16,2,0
868,SW60C80_00868,1,1467,13,13,1,0
869,SW60C80_00869,1,1468,11,11,1,0
870,SW60C80_00870,1,1469,14,14,1,0
871,SW60C80_00871,1,1470,15,15,1,0
872,SW60C80_00872,1,1471,8,8,1,0
873,SW60C80_00873,1,1472,9,9,1,0
874,SW60C80_00874,3,1474,17,19,3,0
875,SW60C80_00875,16,1476,17,19,16,0
876,SW60C80_00876,1,1477,8,8,1,0
877,SW60C80_00877,1,1481,14,14,1,0
878,SW60C80_00878,8,1482,11,12,8,0
879,SW60C80_00879,1,1488,15,15,1,0
880,SW60C80_00880,6,1490,11,12,6,0
881,SW60C80_00881,2,1491,13,14,2,0
882,SW60C80_00882,1,1493,15,15,1,0
883,SW60C80_00883,2,1494,13,13,2,0
884,SW60C80_00884,1,1495,16,16,1,0
885,SW60C80_00885,18,1497,13,19,18,0
886,SW60C80_00886,1,1501,10,10,1,0
887,SW60C80_00887,3,1502,9,10,3,0
888,SW60C80_00888,2,1504,20,20,2,0
889,SW60C80_00889,2,1505,10,10,2,0
890,SW60C80_00890,1,1509,16,16,1,0
891,SW60C80_00891,1,1510,16,16,1,0
892,SW60C80_00892,4,1511,11,11,4,0
893,SW60C80_00893,1,1512,15,15,1,0
894,SW60C80_00894,7,1513,17,20,7,0
895,SW60C80_00895,1,1514,11,11,1,0
896,SW60C80_00896,1,1515,20,20,1,0
897,SW60C80_00897,1,1520,9,9,1,0
898,SW60C80_00898,1,1524,14,14,1,0
899,SW60C80_00899,1,1525,14,14,1,0
900,SW60C80_00900,4,1526,5,7,4,0
901,SW60C80_00901,1,1527,13,13,1,0
902,SW60C80_00902,1,1528,20,20,1,0
903,SW60C80_00903,1,1529,9,9,1,0
904,SW60C80_00904,7,1530,9,9,7,0
905,SW60C80_00905,1,1531,17,17,1,0
906,SW60C80_00906,1,1532,15,15,1,0
907,SW60C80_00907,1,1533,20,20,1,0
908,SW60C80_00908,1,1534,18,18,1,0
909,SW60C80_00909,1,1535,10,10,1,0
910,SW60C80_00910,1,1536,15,15,1,0
911,SW60C80_00911,2,1537,13,13,2,0
912,SW60C80_00912,4,1538,9,11,4,0
913,SW60C80_00913,2,1539,13,15,2,0
914,SW60C80_00914,1,1540,17,17,1,0
915,SW60C80_00915,1,1542,18,18,1,0
916,SW60C80_00916,1,1544,8,8,1,0
917,SW60C80_00917,1,1545,11,11,1,0
918,SW60C80_00918,1,1547,16,16,1,0
919,SW60C80_00919,4,1550,20,20,4,0
920,SW60C80_00920,1,1555,15,15,1,0
921,SW60C80_00921,1,1556,15,15,1,0
922,SW60C80_00922,1,1559,20,20,1,0
923,SW60C80_00923,2,1560,19,20,2,0
924,SW60C80_00924,1,1561,20,20,1,0
925,SW60C80_00925,1,1562,13,13,1,0
926,SW60C80_00926,1,1564,16,16,1,0
927,SW60C80_00927,5,1567,8,11,5,0
928,SW60C80_00928,5,1568,12,14,5,0
929,SW60C80_00929,1,1569,20,20,1,0
930,SW60C80_00930,1,1570,12,12,1,0
931,SW60C80_00931,1,1571,19,19,1,0
932,SW60C80_00932,1,1573,12,12,1,0
933,SW60C80_00933,1,1575,18,18,1,0
934,SW60C80_00934,4,1576,15,16,4,0
935,SW60C80_00935,7,1578,17,20,7,0
936,SW60C80_00936,1,1579,17,17,1,0
937,SW60C80_00937,4,1580,19,19,4,0
938,SW60C80_00938,1,1585,19,19,1,0
939,SW60C80_00939,1,1586,20,20,1,0
940,SW60C80_00940,2,1587,8,9,2,0
941,SW60C80_00941,1,1589,20,20,1,0
942,SW60C80_00942,1,1591,6,6,1,0
943,SW60C80_00943,5,1593,19,20,5,0
944,SW60C80_00944,1,1600,15,15,1,0
945,SW60C80_00945,1,1602,11,11,1,0
946,SW60C80_00946,3,1605,10,12,3,0
947,SW60C80_00947,1,1606,10,10,1,0
948,SW60C80_00948,1,1611,10,10,1,0
949,SW60C80_00949,1,1613,13,13,1,0
950,SW60C80_00950,1,1615,17,17,1,0
951,SW60C80_00951,3,1616,9,10,3,0
952,SW60C80_00952,1,1619,10,10,1,0
953,SW60C80_00953,1,1620,14,14,1,0
954,SW60C80_00954,12,1621,8,8,12,0
955,SW60C80_00955,1,1622,14,14,1,0
956,SW60C80_00956,2,1623,13,13,2,0
957,SW60C80_00957,1,1625,9,9,1,0
958,SW60C80_00958,1,1626,14,14,1,0
959,SW60C80_00959,1,1627,15,15,1,0
960,SW60C80_00960,1,1628,11,11,1,0
961,SW60C80_00961,3,1630,8,10,3,0
962,SW60C80_00962,1,1631,14,14,1,0
963,SW60C80_00963,1,1632,10,10,1,0
964,SW60C80_00964,1,1634,19,19,1,0
965,SW60C80_00965,1,1635,11,11,1,0
966,SW60C80_00966,1,1637,10,10,1,0
967,SW60C80_00967,1,1638,10,10,1,0
968,SW60C80_00968,1,1639,8,8,1,0
969,SW60C80_00969,1,1642,14,14,1,0
970,SW60C80_00970,8,1643,12,20,8,0
971,SW60C80_00971,2,1645,17,17,2,0
972,SW60C80_00972,1,1646,20,20,1,0
973,SW60C80_00973,2,1647,17,17,2,0
974,SW60C80_00974,1,1648,15,15,1,0
975,SW60C80_00975,1,1649,11,11,1,0
976,SW60C80_00976,4,1650,17,20,4,0
977,SW60C80_00977,2,1651,20,20,2,0
978,SW60C80_00978,1,1652,15,15,1,0
979,SW60C80_00979,3,1653,10,11,3,0
980,SW60C80_00980,1,1654,12,12,1,0
981,SW60C80_00981,1,1660,12,12,1,0
982,SW60C80_00982,2,1661,7,7,2,0
983,SW60C80_00983,6,1663,11,13,6,0
984,SW60C80_00984,1,1664,7,7,1,0
985,SW60C80_00985,3,1665,20,20,3,0
986,SW60C80_00986,1,1667,15,15,1,0
987,SW60C80_00987,1,1668,13,13,1,0
988,SW60C80_00988,1,1671,7,7,1,0
989,SW60C80_00989,1,1673,11,11,1,0
990,SW60C80_00990,2,1676,15,16,2,0
991,SW60C80_00991,2,1677,8,9,2,0
992,SW60C80_00992,2,1678,17,17,2,0
993,SW60C80_00993,1,1679,18,18,1,0
994,SW60C80_00994,1,1681,9,9,1,0
995,SW60C80_00995,1,1682,20,20,1,0
996,SW60C80_00996,2,1689,14,16,2,0
997,SW60C80_00997,1,1691,18,18,1,0
998,SW60C80_00998,1,1692,19,19,1,0
999,SW60C80_00999,3,1696,13,13,3,0
1000,SW60C80_01000,1,1697,20,20,1,0
1001,SW60C80_01001,8,1699,13,14,8,0
1002,SW60C80_01002,1,1700,15,15,1,0
1003,SW60C80_01003,3,1701,12,12,3,0
1004,SW60C80_01004,3,1702,17,20,3,0
1005,SW60C80_01005,2,1705,15,18,2,0
1006,SW60C80_01006,3,1706,12,12,3,0
1007,SW60C80_01007,1,1707,14,14,1,0
1008,SW60C80_01008,1,1709,17,17,1,0
1009,SW60C80_01009,1,1713,12,12,1,0
1010,SW60C80_01010,2,1714,14,14,2,0
1011,SW60C80_01011,1,1715,9,9,1,0
1012,SW60C80_01012,1,1716,17,17,1,0
1013,SW60C80_01013,1,1720,18,18,1,0
1014,SW60C80_01014,1,1721,10,10,1,0
1015,SW60C80_01015,1,1722,14,14,1,0
1016,SW60C80_01016,1,1723,17,17,1,0
1017,SW60C80_01017,1,1724,15,15,1,0
1018,SW60C80_01018,1,1726,5,5,1,0
1019,SW60C80_01019,1,1727,7,7,1,0
1020,SW60C80_01020,2,1729,12,12,2,0
1021,SW60C80_01021,3,1730,10,10,3,0
1022,SW60C80_01022,1,1733,6,6,1,0
1023,SW60C80_01023,1,1734,10,10,1,0
1024,SW60C80_01024,1,1735,16,16,1,0
1025,SW60C80_01025,1,1736,10,10,1,0
1026,SW60C80_01026,1,1738,15,15,1,0
1027,SW60C80_01027,1,1740,13,13,1,0
1028,SW60C80_01028,1,1741,17,17,1,0
1029,SW60C80_01029,1,1745,7,7,1,0
1030,SW60C80_01030,1,1746,11,11,1,0
1031,SW60C80_01031,1,1747,15,15,1,0
1032,SW60C80_01032,1,1748,19,19,1,0
1033,SW60C80_01033,1,1749,15,15,1,0
1034,SW60C80_01034,1,1752,12,12,1,0
1035,SW60C80_01035,9,1753,16,20,9,0
1036,SW60C80_01036,1,1755,19,19,1,0
1037,SW60C80_01037,2,1756,7,7,2,0
1038,SW60C80_01038,1,1758,13,13,1,0
1039,SW60C80_01039,1,1760,15,15,1,0
1040,SW60C80_01040,2,1761,15,15,2,0
1041,SW60C80_01041,1,1762,14,14,1,0
1042,SW60C80_01042,1,1765,11,11,1,0
1043,SW60C80_01043,1,1766,10,10,1,0
1044,SW60C80_01044,1,1768,16,16,1,0
1045,SW60C80_01045,1,1770,18,18,1,0
1046,SW60C80_01046,1,1771,14,14,1,0
1047,SW60C80_01047,1,1772,9,9,1,0
1048,SW60C80_01048,1,1775,10,10,1,0
1049,SW60C80_01049,1,1777,15,15,1,0
1050,SW60C80_01050,1,1780,10,10,1,0
1051,SW60C80_01051,1,1781,15,15,1,0
1052,SW60C80_01052,1,1782,16,16,1,0
1053,SW60C80_01053,1,1783,9,9,1,0
1054,SW60C80_01054,1,1784,14,14,1,0
1055,SW60C80_01055,1,1785,16,16,1,0
1056,SW60C80_01056,2,1786,17,19,2,0
1057,SW60C80_01057,1,1787,13,13,1,0
1058,SW60C80_01058,1,1788,16,16,1,0
1059,SW60C80_01059,1,1791,9,9,1,0
1060,SW60C80_01060,1,1792,15,15,1,0
1061,SW60C80_01061,1,1793,19,19,1,0
1062,SW60C80_01062,3,1794,10,11,3,0
1063,SW60C80_01063,1,1796,10,10,1,0
1064,SW60C80_01064,4,1797,8,9,4,0
1065,SW60C80_01065,1,1798,16,16,1,0
1066,SW60C80_01066,1,1799,15,15,1,0
1067,SW60C80_01067,1,1800,14,14,1,0
1068,SW60C80_01068,1,1801,20,20,1,0
1069,SW60C80_01069,3,1803,13,14,3,0
1070,SW60C80_01070,1,1804,10,10,1,0
1071,SW60C80_01071,1,1807,15,15,1,0
1072,SW60C80_01072,1,1808,18,18,1,0
1073,SW60C80_01073,1,1809,14,14,1,0
1074,SW60C80_01074,1,1810,17,17,1,0
1075,SW60C80_01075,1,1811,15,15,1,0
1076,SW60C80_01076,1,1812,14,14,1,0
1077,SW60C80_01077,1,1813,14,14,1,0
1078,SW60C80_01078,1,1814,10,10,1,0
1079,SW60C80_01079,1,1816,7,7,1,0
1080,SW60C80_01080,1,1817,13,13,1,0
1081,SW60C80_01081,1,1820,12,12,1,0
1082,SW60C80_01082,1,1821,11,11,1,0
1083,SW60C80_01083,1,1823,14,14,1,0
1084,SW60C80_01084,1,1825,13,13,1,0
1085,SW60C80_01085,1,1826,15,15,1,0
1086,SW60C80_01086,1,1828,13,13,1,0
1087,SW60C80_01087,2,1830,10,10,2,0
1088,SW60C80_01088,2,1831,6,6,2,0
1089,SW60C80_01089,1,1833,9,9,1,0
1090,SW60C80_01090,1,1835,20,20,1,0
1091,SW60C80_01091,1,1838,20,20,1,0
1092,SW60C80_01092,1,1839,8,8,1,0
1093,SW60C80_01093,2,1841,20,20,2,0
1094,SW60C80_01094,3,1842,14,15,3,0
1095,SW60C80_01095,1,1843,13,13,1,0
1096,SW60C80_01096,1,1844,20,20,1,0
1097,SW60C80_01097,1,1845,8,8,1,0
1098,SW60C80_01098,2,1846,18,18,2,0
1099,SW60C80_01099,1,1848,14,14,1,0
1100,SW60C80_01100,1,1850,15,15,1,0
1101,SW60C80_01101,1,1851,20,20,1,0
1102,SW60C80_01102,1,1852,20,20,1,0
1103,SW60C80_01103,2,1854,14,14,2,0
1104,SW60C80_01104,1,1855,9,9,1,0
1105,SW60C80_01105,1,1856,11,11,1,0
1106,SW60C80_01106,1,1857,19,19,1,0
1107,SW60C80_01107,2,1858,11,13,2,0
1108,SW60C80_01108,4,1859,18,19,4,0
1109,SW60C80_01109,3,1860,10,12,3,0
1110,SW60C80_01110,3,1862,12,14,3,0
1111,SW60C80_01111,1,1863,17,17,1,0
1112,SW60C80_01112,1,1864,15,15,1,0
1113,SW60C80_01113,2,1867,15,15,2,0
1114,SW60C80_01114,4,1868,17,18,4,0
1115,SW60C80_01115,1,1869,18,18,1,0
1116,SW60C80_01116,1,1870,18,18,1,0
1117,SW60C80_01117,1,1873,18,18,1,0
1118,SW60C80_01118,1,1874,8,8,1,0
1119,SW60C80_01119,1,1875,9,9,1,0
1120,SW60C80_01120,1,1876,20,20,1,0
1121,SW60C80_01121,1,1879,9,9,1,0
1122,SW60C80_01122,1,1880,8,8,1,0
1123,SW60C80_01123,2,1881,13,13,2,0
1124,SW60C80_01124,1,1882,19,19,1,0
1125,SW60C80_01125,1,1884,13,13,1,0
1126,SW60C80_01126,1,1888,20,20,1,0
1127,SW60C80_01127,2,1889,11,11,2,0
1128,SW60C80_01128,1,1890,5,5,1,0
1129,SW60C80_01129,1,1892,10,10,1,0
1130,SW60C80_01130,1,1893,19,19,1,0
1131,SW60C80_01131,1,1894,19,19,1,0
1132,SW60C80_01132,1,1895,13,13,1,0
1133,SW60C80_01133,1,1896,15,15,1,0
1134,SW60C80_01134,2,1898,11,12,2,0
1135,SW60C80_01135,1,1899,8,8,1,0
1136,SW60C80_01136,1,1900,14,14,1,0
1137,SW60C80_01137,1,1901,19,19,1,0
1138,SW60C80_01138,1,1902,15,15,1,0
1139,SW60C80_01139,1,1903,9,9,1,0
1140,SW60C80_01140,1,1905,15,15,1,0
1141,SW60C80_01141,1,1906,9,9,1,0
1142,SW60C80_01142,1,1909,15,15,1,0
1143,SW60C80_01143,1,1910,10,10,1,0
1144,SW60C80_01144,1,1911,18,18,1,0
1145,SW60C80_01145,1,1915,15,15,1,0
1146,SW60C80_01146,1,1916,11,11,1,0
1147,SW60C80_01147,1,1918,14,14,1,0
1148,SW60C80_01148,2,1919,14,14,2,0
1149,SW60C80_01149,1,1920,13,13,1,0
1150,SW60C80_01150,1,1921,14,14,1,0
1151,SW60C80_01151,1,1925,11,11,1,0
1152,SW60C80_01152,2,1928,14,15,2,0
1153,SW60C80_01153,1,1930,13,13,1,0
1154,SW60C80_01154,1,1933,9,9,1,0
1155,SW60C80_01155,1,1935,9,9,1,0
1156,SW60C80_01156,1,1936,14,14,1,0
1157,SW60C80_01157,1,1938,10,10,1,0
1158,SW60C80_01158,1,1940,20,20,1,0
1159,SW60C80_01159,2,1941,18,18,2,0
1160,SW60C80_01160,1,1944,11,11,1,0
1161,SW60C80_01161,1,1945,13,13,1,0
1162,SW60C80_01162,1,1946,9,9,1,0
1163,SW60C80_01163,4,1948,15,16,4,0
1164,SW60C80_01164,1,1949,17,17,1,0
1165,SW60C80_01165,1,1950,20,20,1,0
1166,SW60C80_01166,1,1951,20,20,1,0
1167,SW60C80_01167,1,1952,15,15,1,0
1168,SW60C80_01168,2,1953,16,16,2,0
1169,SW60C80_01169,1,1955,20,20,1,0
1170,SW60C80_01170,1,1956,20,20,1,0
1171,SW60C80_01171,2,1958,15,15,2,0
1172,SW60C80_01172,1,1959,9,9,1,0
1173,SW60C80_01173,1,1960,17,17,1,0
1174,SW60C80_01174,1,1962,13,13,1,0
1175,SW60C80_01175,1,1963,14,14,1,0
1176,SW60C80_01176,1,1964,12,12,1,0
1177,SW60C80_01177,1,1965,20,20,1,0
1178,SW60C80_01178,1,1967,17,17,1,0
